"Female_Ana-de-TrinidadSonetos" "Female_LeonordelaCuevaSonetos" "Female_Maria-de-SantaIsabelSonetos" "Female_MariadeZayas_Sonetos" "Female_SorJuanaInesdelaCruzSonetos" "Female_Violante-do-CeuSonetos" "Male_GongoraSonetos" "Male_JuandeArguijoSonetos" "Male_JuandeJaureguiSonetos" "Male_LopedeVegaSonetos" "Male_PedroSotodeRojasSonetos" "Male_QuevedoSonetos"
"levante" 0 0 0 0 0 0 0.00965623792970259 0 0.0482858522452921 0.00805607024893257 0.0173852573018081 0.00429092469427162
"ligera" 0 0.0510204081632653 0 0 0 0 0.00965623792970259 0 0.0482858522452921 0.00671339187411048 0.0260778859527121 0.00214546234713581
"líquido" 0 0 0 0 0.0152532031726663 0.012992074834351 0.00965623792970259 0 0 0.0013426783748221 0 0.0171636987770865
"llevo" 0 0 0 0 0 0 0 0 0 0.00671339187411048 0.00869262865090403 0.0128727740828148
"llueve" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00537071349928838 0.00869262865090403 0.0128727740828148
"locos" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0120841053733989 0 0.00429092469427162
"manda" 0 0 0 0 0.0152532031726663 0 0.00965623792970259 0.0318877551020408 0.0482858522452921 0.00671339187411048 0 0.00429092469427162
"matarme" 0 0 0 0.0361663652802893 0 0.012992074834351 0 0 0 0.0107414269985768 0.00869262865090403 0.00214546234713581
"menor" 0 0 0 0 0.0152532031726663 0.012992074834351 0 0 0 0.00805607024893257 0.0173852573018081 0.00429092469427162
"mérito" 0 0 0 0 0.0152532031726663 0.0389762245030531 0 0 0 0.0013426783748221 0 0.0150182364299507
"miran" 0 0 0 0 0.0152532031726663 0 0 0 0 0.00939874862375467 0 0.00858184938854323
"mismas" 0 0 0 0 0 0.0389762245030531 0 0 0 0.00805607024893257 0 0.00643638704140742
"mora" 0.0574382538770821 0 0 0 0 0 0.0386249517188103 0.0318877551020408 0.0965717044905843 0.00402803512446629 0 0
"mucha" 0 0 0 0 0.0152532031726663 0 0.0289687137891078 0.0159438775510204 0 0.00402803512446629 0 0.00858184938854323
"mudanzas" 0 0 0 0 0 0 0 0.0159438775510204 0 0.014769462123043 0 0
"musa" 0.0574382538770821 0 0 0 0.0152532031726663 0.0389762245030531 0.0193124758594052 0 0 0.0013426783748221 0.00869262865090403 0.00643638704140742
"nube" 0 0 0 0 0 0.012992074834351 0 0 0 0.00671339187411048 0.0173852573018081 0.00858184938854323
"olas" 0.0574382538770821 0.0510204081632653 0 0 0 0 0 0.0159438775510204 0 0.00939874862375467 0.00869262865090403 0.00214546234713581
"orejas" 0 0 0 0 0 0 0.0193124758594052 0 0 0.0013426783748221 0.0260778859527121 0.0128727740828148
"pago" 0 0 0 0 0.0152532031726663 0.012992074834351 0 0.0159438775510204 0 0.00402803512446629 0.00869262865090403 0.010727311735679
"pájaro" 0 0 0 0 0 0 0.0386249517188103 0 0 0.00805607024893257 0 0.00429092469427162
"palabra" 0 0 0 0 0.0152532031726663 0.0389762245030531 0 0 0 0.00537071349928838 0.0173852573018081 0.00429092469427162
"paloma" 0 0 0 0 0 0 0 0 0.0482858522452921 0.00805607024893257 0 0.010727311735679
"parecen" 0 0 0 0 0 0 0 0 0 0.013426783748221 0 0.00429092469427162
"paredes" 0 0 0 0 0 0 0 0 0 0.013426783748221 0 0.00429092469427162
"pasar" 0 0 0 0 0 0 0 0.0159438775510204 0 0.0120841053733989 0 0.00429092469427162
"pedro" 0 0 0.074019245003701 0 0 0.0259841496687021 0.00965623792970259 0 0 0.00939874862375467 0.00869262865090403 0
"pensé" 0 0 0 0 0 0 0.00965623792970259 0 0 0.014769462123043 0 0
"perdón" 0 0 0 0 0 0.0259841496687021 0.0193124758594052 0 0 0.00537071349928838 0 0.00858184938854323
"peregrina" 0.0574382538770821 0.0510204081632653 0 0 0.0152532031726663 0.0389762245030531 0.0193124758594052 0 0 0.00537071349928838 0 0
"perro" 0 0 0 0 0 0 0.0289687137891078 0 0 0.00268535674964419 0 0.0150182364299507
"pez" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0107414269985768 0 0.00643638704140742
"plaza" 0 0 0 0 0 0 0.0386249517188103 0.0318877551020408 0 0.00671339187411048 0 0.00214546234713581
"podido" 0 0 0 0 0 0 0 0 0 0.00671339187411048 0.00869262865090403 0.0128727740828148
"porfías" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00939874862375467 0.0173852573018081 0.00429092469427162
"postrera" 0 0 0 0 0 0.012992074834351 0 0.0318877551020408 0 0.00939874862375467 0.00869262865090403 0.00214546234713581
"presunción" 0 0 0 0 0 0 0 0 0 0.00402803512446629 0.00869262865090403 0.0171636987770865
"pretendes" 0 0 0 0 0.0152532031726663 0 0 0 0 0.0013426783748221 0.0434631432545202 0.010727311735679
"previene" 0 0 0 0 0 0 0 0.0159438775510204 0 0.00939874862375467 0.00869262865090403 0.00643638704140742
"provoca" 0 0 0 0 0.0305064063453325 0 0 0.0159438775510204 0 0.0107414269985768 0 0.00214546234713581
"querellas" 0 0 0.074019245003701 0 0.0152532031726663 0 0 0.0318877551020408 0 0.00805607024893257 0.00869262865090403 0.00214546234713581
"recibe" 0 0 0 0 0.0152532031726663 0 0 0.0159438775510204 0 0.0107414269985768 0.00869262865090403 0.00214546234713581
"resiste" 0 0 0 0 0 0 0 0 0 0.00939874862375467 0.0260778859527121 0.00429092469427162
"roca" 0 0 0 0 0 0 0.0193124758594052 0 0 0.00939874862375467 0.0173852573018081 0.00214546234713581
"semejante" 0 0 0 0 0 0 0 0.0159438775510204 0.0482858522452921 0.00805607024893257 0 0.00858184938854323
"seré" 0.0574382538770821 0 0 0 0 0.012992074834351 0 0 0 0.00939874862375467 0 0.00643638704140742
"siga" 0 0 0 0 0 0.012992074834351 0.00965623792970259 0 0 0.00805607024893257 0.00869262865090403 0.00643638704140742
"silvia" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00671339187411048 0 0.0128727740828148
"soldado" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0120841053733989 0 0.00429092469427162
"solía" 0 0 0 0 0 0 0 0 0 0.00939874862375467 0.0173852573018081 0.00643638704140742
"suma" 0 0.0510204081632653 0.074019245003701 0 0.0152532031726663 0.0389762245030531 0.0193124758594052 0 0 0.00402803512446629 0 0.00214546234713581
"tántalo" 0 0 0.074019245003701 0.0361663652802893 0 0 0.00965623792970259 0.0159438775510204 0.0482858522452921 0.00402803512446629 0 0.00858184938854323
"tiembla" 0.0574382538770821 0 0 0 0 0.012992074834351 0 0 0 0.00939874862375467 0.00869262865090403 0.00429092469427162
"tiernas" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.00805607024893257 0.0173852573018081 0.00429092469427162
"tigre" 0 0 0 0 0 0 0 0.0159438775510204 0 0.0107414269985768 0.0173852573018081 0.00214546234713581
"tinieblas" 0 0 0 0 0 0 0 0.0159438775510204 0 0.00939874862375467 0.0173852573018081 0.00429092469427162
"tiranía" 0 0 0 0.0361663652802893 0.0152532031726663 0.0649603741717552 0 0 0 0.00268535674964419 0 0.00643638704140742
"tomar" 0.0574382538770821 0 0 0 0 0.012992074834351 0.00965623792970259 0 0 0.00805607024893257 0.00869262865090403 0.00429092469427162
"traje" 0 0 0 0 0 0.012992074834351 0 0 0 0.0107414269985768 0 0.00643638704140742
"tributo" 0 0 0 0.0361663652802893 0 0.0259841496687021 0.00965623792970259 0 0 0.00671339187411048 0 0.00643638704140742
"triunfos" 0.0574382538770821 0.0510204081632653 0 0 0.0152532031726663 0 0 0 0 0.00268535674964419 0.00869262865090403 0.0128727740828148
"vanos" 0 0 0 0 0.0152532031726663 0 0.00965623792970259 0 0 0.00805607024893257 0.00869262865090403 0.00643638704140742
"varón" 0 0 0 0 0 0.012992074834351 0 0.079719387755102 0.0482858522452921 0.0013426783748221 0 0.00858184938854323
"veinte" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00671339187411048 0 0.0128727740828148
"vejez" 0 0 0 0 0.0305064063453325 0 0 0 0.0482858522452921 0.00268535674964419 0 0.0150182364299507
"vencimiento" 0.0574382538770821 0 0.074019245003701 0 0 0 0 0.0159438775510204 0 0.0013426783748221 0.0260778859527121 0.010727311735679
"verse" 0 0 0 0.0361663652802893 0.0152532031726663 0.012992074834351 0 0.0159438775510204 0 0.00402803512446629 0 0.010727311735679
"vieron" 0 0 0 0 0 0.012992074834351 0.0193124758594052 0 0 0.0107414269985768 0 0.00214546234713581
"viviendo" 0 0 0 0 0.0152532031726663 0.0259841496687021 0.00965623792970259 0 0 0.00402803512446629 0 0.010727311735679
"vuelto" 0 0 0 0 0.0152532031726663 0.0259841496687021 0.00965623792970259 0 0 0.00268535674964419 0 0.0128727740828148
"acompaña" 0 0 0 0 0.0152532031726663 0 0 0 0 0.00537071349928838 0 0.0128727740828148
"ah" 0 0.102040816326531 0 0 0 0 0 0 0 0.00805607024893257 0.0260778859527121 0
"alegres" 0.0574382538770821 0.0510204081632653 0 0.0361663652802893 0 0 0 0.0159438775510204 0 0.00537071349928838 0 0.00643638704140742
"alteza" 0.0574382538770821 0.0510204081632653 0 0 0 0.0259841496687021 0 0 0.0482858522452921 0.00402803512446629 0 0.00643638704140742
"altiva" 0 0 0 0 0.0305064063453325 0 0 0.0318877551020408 0.0482858522452921 0.00671339187411048 0.00869262865090403 0
"antiguo" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0.0965717044905843 0.00402803512446629 0 0.00858184938854323
"aparte" 0 0 0 0 0 0 0 0 0 0.013426783748221 0 0.00214546234713581
"arma" 0 0 0 0 0 0 0.0193124758594052 0.0159438775510204 0 0.00402803512446629 0 0.010727311735679
"arrepentido" 0 0 0 0 0 0 0 0.0159438775510204 0 0.0107414269985768 0 0.00429092469427162
"aspereza" 0 0 0 0 0 0.012992074834351 0 0 0.0965717044905843 0.00537071349928838 0.00869262865090403 0.00643638704140742
"ásperos" 0 0 0 0 0 0 0 0 0 0.00805607024893257 0.0260778859527121 0.00429092469427162
"atención" 0 0 0 0 0.0762660158633313 0 0.00965623792970259 0 0 0 0 0.010727311735679
"atiende" 0 0 0.074019245003701 0 0 0 0 0 0.0482858522452921 0.0013426783748221 0.00869262865090403 0.0150182364299507
"atrevidos" 0 0 0 0 0 0 0 0 0 0.0107414269985768 0 0.00643638704140742
"bajar" 0 0 0 0.0361663652802893 0 0.0389762245030531 0 0.0478316326530612 0 0.0013426783748221 0.00869262865090403 0.00429092469427162
"barba" 0 0 0 0 0 0 0 0 0 0.0013426783748221 0.0173852573018081 0.0171636987770865
"blancas" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00939874862375467 0.00869262865090403 0.00429092469427162
"bolsa" 0 0 0 0 0 0 0.0193124758594052 0 0 0 0 0.0193091611242223
"buenos" 0 0 0 0 0 0 0 0 0 0.00671339187411048 0.00869262865090403 0.010727311735679
"cantando" 0 0 0 0 0 0.012992074834351 0.00965623792970259 0.0159438775510204 0 0.00537071349928838 0 0.00858184938854323
"confío" 0 0 0 0 0 0.012992074834351 0 0 0 0.0107414269985768 0 0.00429092469427162
"conocido" 0 0.0510204081632653 0 0 0.0305064063453325 0 0 0.0159438775510204 0 0.00671339187411048 0 0.00429092469427162
"conozco" 0 0 0 0 0 0.012992074834351 0 0 0 0.0107414269985768 0 0.00429092469427162
"conquista" 0 0 0 0 0.0152532031726663 0.012992074834351 0 0.0159438775510204 0 0.00537071349928838 0.0173852573018081 0.00429092469427162
"considera" 0 0 0 0.0361663652802893 0 0 0 0.0478316326530612 0 0.00805607024893257 0 0.00214546234713581
"contemplo" 0 0 0 0 0.0152532031726663 0 0 0.0159438775510204 0 0.00671339187411048 0 0.00858184938854323
"convida" 0 0 0.148038490007402 0 0.0152532031726663 0 0.00965623792970259 0 0 0.00671339187411048 0 0.00429092469427162
"coral" 0 0 0 0 0.0152532031726663 0 0.00965623792970259 0 0 0.00402803512446629 0.00869262865090403 0.010727311735679
"correr" 0.0574382538770821 0 0 0 0 0 0.0193124758594052 0 0 0.00537071349928838 0 0.00858184938854323
"cortés" 0 0 0 0 0 0 0 0 0 0.0013426783748221 0.0260778859527121 0.0150182364299507
"costumbre" 0 0 0 0 0 0 0.0193124758594052 0 0 0.00805607024893257 0 0.00643638704140742
"crecer" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.00402803512446629 0.00869262865090403 0.010727311735679
"crueldad" 0 0.0510204081632653 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.00939874862375467 0 0.00214546234713581
"crueles" 0 0 0 0.0361663652802893 0 0 0.00965623792970259 0 0 0.00805607024893257 0 0.00643638704140742
"cubierto" 0 0 0 0 0 0 0 0.0159438775510204 0 0.0107414269985768 0 0.00429092469427162
"cuerno" 0 0 0 0 0 0 0.00965623792970259 0 0 0 0 0.0214546234713581
"cuyos" 0 0 0 0 0 0 0.0193124758594052 0 0 0.0107414269985768 0.00869262865090403 0
"dedos" 0 0 0 0 0 0 0 0 0 0.00402803512446629 0.00869262865090403 0.0150182364299507
"defiende" 0 0 0.074019245003701 0 0.0152532031726663 0.012992074834351 0 0 0 0.00805607024893257 0 0.00429092469427162
"dejan" 0 0 0 0 0.0152532031726663 0 0.0193124758594052 0 0 0.00939874862375467 0 0.00214546234713581
"derriba" 0 0.0510204081632653 0 0 0 0 0 0 0 0.00671339187411048 0.00869262865090403 0.00858184938854323
"despecho" 0 0 0.074019245003701 0 0.0305064063453325 0 0 0 0 0.00671339187411048 0.00869262865090403 0.00429092469427162
"desvelo" 0 0 0 0 0.0152532031726663 0 0 0 0 0.00671339187411048 0.00869262865090403 0.00858184938854323
"desvía" 0.0574382538770821 0 0.074019245003701 0 0 0.012992074834351 0.00965623792970259 0.0318877551020408 0 0.00402803512446629 0 0.00429092469427162
"deuda" 0 0 0 0 0 0.012992074834351 0 0 0 0.00805607024893257 0.00869262865090403 0.00643638704140742
"dichas" 0 0 0 0 0 0 0 0 0 0.013426783748221 0 0.00214546234713581
"dido" 0 0 0 0.0723327305605787 0 0 0 0.0159438775510204 0 0.00805607024893257 0 0.00429092469427162
"doncella" 0 0 0 0 0 0 0 0.0159438775510204 0 0.00268535674964419 0.00869262865090403 0.0150182364299507
"edificio" 0 0 0 0 0 0.012992074834351 0.00965623792970259 0 0.0482858522452921 0.00402803512446629 0.00869262865090403 0.00858184938854323
"enferma" 0 0 0 0 0 0.012992074834351 0 0 0 0.00939874862375467 0 0.00643638704140742
"entrar" 0 0 0 0 0.0152532031726663 0 0 0 0 0.00939874862375467 0 0.00643638704140742
"entretiene" 0 0 0 0.0361663652802893 0 0 0 0 0 0.0107414269985768 0 0.00429092469427162
"envío" 0 0 0 0.0361663652802893 0 0 0.00965623792970259 0.0159438775510204 0 0.00671339187411048 0 0.00643638704140742
"espaldas" 0 0 0 0 0 0 0 0 0 0.0107414269985768 0.0173852573018081 0.00214546234713581
"euro" 0 0 0 0 0 0 0 0.0159438775510204 0.0482858522452921 0.0013426783748221 0.0260778859527121 0.010727311735679
"faldas" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00268535674964419 0.00869262865090403 0.0150182364299507
"felipe" 0 0 0 0.0361663652802893 0.0152532031726663 0 0 0 0 0.0120841053733989 0 0
"fruta" 0 0 0.074019245003701 0 0 0 0.0193124758594052 0.0159438775510204 0 0.00402803512446629 0.00869262865090403 0.00643638704140742
"ganar" 0 0.0510204081632653 0 0 0 0 0 0 0 0.00939874862375467 0.00869262865090403 0.00429092469427162
"genil" 0 0 0 0 0 0 0.0482811896485129 0 0 0.0013426783748221 0.0347705146036161 0.00214546234713581
"goce" 0 0 0 0.0361663652802893 0 0 0 0 0 0.00939874862375467 0.0173852573018081 0.00214546234713581
"griega" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.00939874862375467 0 0.00429092469427162
"honesto" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00805607024893257 0 0.00858184938854323
"ignorante" 0 0 0 0 0 0.0389762245030531 0 0 0 0.00537071349928838 0.0260778859527121 0.00214546234713581
"inconstante" 0 0.0510204081632653 0 0 0 0 0 0 0 0.00939874862375467 0.00869262865090403 0.00429092469427162
"infame" 0 0 0 0 0.0152532031726663 0 0.00965623792970259 0 0.0482858522452921 0.0107414269985768 0 0
"injusta" 0 0 0 0 0.0152532031726663 0.0259841496687021 0.00965623792970259 0 0.0482858522452921 0.00402803512446629 0.0173852573018081 0.00214546234713581
"interés" 0 0 0 0 0 0.012992074834351 0.0289687137891078 0 0 0.00268535674964419 0 0.010727311735679
"ismenia" 0 0 0 0 0 0 0 0 0 0.014769462123043 0 0
"jazmín" 0 0 0.296076980014804 0 0 0 0 0 0 0.00805607024893257 0.00869262865090403 0
"ladrón" 0 0 0 0 0 0 0 0 0 0.00402803512446629 0 0.0171636987770865
"licor" 0.0574382538770821 0 0 0.0361663652802893 0 0 0.0193124758594052 0 0 0.00537071349928838 0.00869262865090403 0.00429092469427162
"lince" 0 0 0 0 0.0305064063453325 0.012992074834351 0 0 0 0.00939874862375467 0 0.00214546234713581
"llevar" 0 0 0 0 0 0 0 0 0 0.00939874862375467 0.00869262865090403 0.00643638704140742
"llorad" 0 0 0 0 0 0 0 0 0 0.00268535674964419 0.0434631432545202 0.00858184938854323
"lope" 0 0 0 0 0 0 0.0386249517188103 0.0159438775510204 0 0.00268535674964419 0 0.00858184938854323
"malos" 0 0 0 0 0 0 0 0 0 0.00671339187411048 0 0.0128727740828148
"maltrata" 0 0 0 0.0361663652802893 0.0152532031726663 0 0 0 0 0.00671339187411048 0.0260778859527121 0.00214546234713581
"mariposa" 0.0574382538770821 0 0.074019245003701 0.0361663652802893 0 0 0.00965623792970259 0 0 0.00537071349928838 0.00869262865090403 0.00429092469427162
"mató" 0 0 0 0 0 0.0259841496687021 0.00965623792970259 0 0 0.0107414269985768 0 0
"mentira" 0 0 0 0 0 0.012992074834351 0.00965623792970259 0 0 0.00671339187411048 0.0173852573018081 0.00429092469427162
"ministro" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00268535674964419 0.0173852573018081 0.0128727740828148
"mirado" 0 0.102040816326531 0 0 0.0152532031726663 0 0.0193124758594052 0 0 0.00268535674964419 0 0.00858184938854323
"mismos" 0 0 0 0.0361663652802893 0 0 0 0 0.0482858522452921 0.00805607024893257 0 0.00643638704140742
"muertos" 0 0 0 0 0.0152532031726663 0 0 0 0.0482858522452921 0.00537071349928838 0.00869262865090403 0.00858184938854323
"nací" 0 0 0 0 0 0 0.0193124758594052 0 0 0.0107414269985768 0.00869262865090403 0
"nilo" 0 0 0 0 0 0 0 0.0318877551020408 0 0.00939874862375467 0 0.00429092469427162
"niños" 0 0 0 0 0.0152532031726663 0 0 0 0 0.0107414269985768 0 0.00429092469427162
"non" 0 0 0 0 0 0 0 0 0 0.013426783748221 0 0.00214546234713581
"orbe" 0 0 0 0 0.0152532031726663 0.012992074834351 0 0.0637755102040816 0.0482858522452921 0 0 0.00858184938854323
"papel" 0 0 0 0 0 0.012992074834351 0 0 0 0.0107414269985768 0.00869262865090403 0.00214546234713581
"pastores" 0 0 0 0 0 0 0.0386249517188103 0.0318877551020408 0 0.00402803512446629 0 0.00429092469427162
"pecados" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0013426783748221 0 0.0193091611242223
"peces" 0 0.0510204081632653 0 0 0 0 0 0 0 0.00671339187411048 0 0.010727311735679
"pequeña" 0 0 0 0 0 0.012992074834351 0.0193124758594052 0.0318877551020408 0 0.00402803512446629 0.00869262865090403 0.00429092469427162
"persona" 0 0 0 0 0 0.0389762245030531 0.0193124758594052 0 0 0.00268535674964419 0 0.00858184938854323
"pocos" 0 0 0 0 0 0.012992074834351 0.00965623792970259 0 0 0.00268535674964419 0 0.0150182364299507
"podéis" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00671339187411048 0.00869262865090403 0.00858184938854323
"ponto" 0 0 0 0 0 0 0 0.0159438775510204 0 0 0 0.0214546234713581
"prisiones" 0 0 0 0 0 0 0 0 0 0.00537071349928838 0 0.0150182364299507
"puente" 0 0 0 0 0 0 0.0289687137891078 0.0318877551020408 0 0.00268535674964419 0 0.00858184938854323
"puto" 0 0 0 0 0 0 0 0 0 0 0.00869262865090403 0.0214546234713581
"queja" 0 0 0 0 0 0.012992074834351 0.00965623792970259 0.0478316326530612 0 0.00671339187411048 0 0.00214546234713581
"quietud" 0.0574382538770821 0 0 0 0.0152532031726663 0 0.00965623792970259 0.0159438775510204 0 0.00268535674964419 0.00869262865090403 0.00858184938854323
"quitar" 0.0574382538770821 0 0 0 0 0.012992074834351 0 0 0 0.00671339187411048 0 0.00858184938854323
"recato" 0 0 0.074019245003701 0 0 0 0 0 0 0.00537071349928838 0.0173852573018081 0.00858184938854323
"recelos" 0.0574382538770821 0 0 0 0.0152532031726663 0.012992074834351 0 0 0 0.0107414269985768 0 0
"responde" 0.0574382538770821 0 0 0 0 0 0 0.0159438775510204 0 0.00939874862375467 0 0.00429092469427162
"rota" 0 0.102040816326531 0 0 0 0 0 0.0159438775510204 0 0.00671339187411048 0.00869262865090403 0.00429092469427162
"ruido" 0 0 0 0 0 0 0.0193124758594052 0 0 0.00402803512446629 0.00869262865090403 0.010727311735679
"ruinas" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00402803512446629 0.00869262865090403 0.0128727740828148
"sal" 0 0 0 0 0.0152532031726663 0.012992074834351 0 0 0 0.00939874862375467 0 0.00429092469427162
"saliendo" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.0107414269985768 0 0.00214546234713581
"san" 0 0 0 0 0.0152532031726663 0 0.0386249517188103 0 0 0.00268535674964419 0 0.00858184938854323
"senda" 0 0 0 0 0 0 0 0.0318877551020408 0.0965717044905843 0.00268535674964419 0 0.010727311735679
"señales" 0 0 0 0 0.0152532031726663 0 0 0.0478316326530612 0 0.00537071349928838 0.0260778859527121 0
"serafín" 0 0 0 0 0 0.012992074834351 0.0289687137891078 0 0 0.00537071349928838 0.00869262865090403 0.00429092469427162
"servir" 0 0 0 0 0.0152532031726663 0 0.0193124758594052 0 0 0.00402803512446629 0 0.010727311735679
"singular" 0 0 0 0 0 0.0779524490061063 0 0 0 0.00402803512446629 0.0173852573018081 0
"sirva" 0 0 0 0 0.0152532031726663 0 0.00965623792970259 0 0 0.00939874862375467 0 0.00429092469427162
"sordo" 0 0 0 0 0 0 0.00965623792970259 0.0159438775510204 0 0.00402803512446629 0.0260778859527121 0.00643638704140742
"suelta" 0.0574382538770821 0 0 0 0 0 0.00965623792970259 0 0.0482858522452921 0.00671339187411048 0.00869262865090403 0.00429092469427162
"sufre" 0 0 0 0 0.0152532031726663 0.012992074834351 0 0.0318877551020408 0 0.00402803512446629 0 0.00858184938854323
"sutil" 0 0 0.074019245003701 0 0.0152532031726663 0 0.00965623792970259 0.0159438775510204 0 0.00671339187411048 0.00869262865090403 0.00214546234713581
"tabla" 0 0.102040816326531 0 0 0 0 0.00965623792970259 0 0 0.0107414269985768 0 0
"tardanza" 0.0574382538770821 0 0 0 0.0152532031726663 0.012992074834351 0 0.0318877551020408 0 0.00268535674964419 0.0347705146036161 0
"techo" 0 0 0 0 0 0 0.0193124758594052 0 0 0.00268535674964419 0.0173852573018081 0.010727311735679
"temores" 0.0574382538770821 0.0510204081632653 0 0.0361663652802893 0 0.012992074834351 0 0 0 0.00268535674964419 0.0260778859527121 0.00429092469427162
"tira" 0.0574382538770821 0 0 0 0 0 0.00965623792970259 0 0 0.00671339187411048 0.0347705146036161 0
"trabajos" 0 0.0510204081632653 0 0 0 0.012992074834351 0 0 0 0.00402803512446629 0 0.0128727740828148
"trae" 0 0 0 0 0 0 0 0.0159438775510204 0 0.00805607024893257 0.00869262865090403 0.00643638704140742
"traslado" 0 0 0.148038490007402 0 0.0152532031726663 0 0 0 0 0.00402803512446629 0.0434631432545202 0
"último" 0 0 0 0 0.0152532031726663 0 0 0 0 0.00939874862375467 0.00869262865090403 0.00429092469427162
"vanidad" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00268535674964419 0.00869262865090403 0.0150182364299507
"vara" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00939874862375467 0.00869262865090403 0.00429092469427162
"venido" 0 0 0 0 0 0 0 0 0 0.00939874862375467 0.00869262865090403 0.00643638704140742
"verbo" 0 0 0 0 0 0.0519682993374042 0 0 0.0482858522452921 0.00805607024893257 0 0
"verdugo" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00268535674964419 0.00869262865090403 0.0150182364299507
"yerra" 0 0 0 0 0 0 0 0 0 0.0120841053733989 0.00869262865090403 0.00214546234713581
"aborrezco" 0 0.102040816326531 0 0 0.0457596095179988 0 0 0 0 0.00402803512446629 0 0.00429092469427162
"abraso" 0 0 0 0.0361663652802893 0 0 0 0 0 0.00537071349928838 0.0260778859527121 0.00429092469427162
"acabe" 0.0574382538770821 0 0 0.0361663652802893 0 0 0 0 0 0.00671339187411048 0.0173852573018081 0.00214546234713581
"adoración" 0 0 0 0 0 0.0649603741717552 0 0 0 0.0013426783748221 0 0.00858184938854323
"áfrica" 0 0 0 0 0 0 0 0 0 0.00805607024893257 0 0.00858184938854323
"agradecida" 0 0 0.074019245003701 0 0.0152532031726663 0.012992074834351 0 0 0.0482858522452921 0.00671339187411048 0 0.00214546234713581
"aguardo" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00671339187411048 0 0.00858184938854323
"agudo" 0 0 0 0 0.0152532031726663 0 0.0193124758594052 0.0159438775510204 0.0482858522452921 0 0.00869262865090403 0.00858184938854323
"albano" 0 0 0 0 0 0 0 0 0 0.013426783748221 0 0
"aljaba" 0 0 0 0 0 0 0.00965623792970259 0 0 0.00402803512446629 0 0.0128727740828148
"altar" 0 0 0 0 0 0 0 0.0159438775510204 0 0.00939874862375467 0.00869262865090403 0.00214546234713581
"ángeles" 0 0 0 0 0 0 0 0 0 0.0120841053733989 0 0.00214546234713581
"aprende" 0 0 0 0 0 0 0 0 0 0 0.0173852573018081 0.0171636987770865
"apura" 0 0 0 0 0.0457596095179988 0 0 0 0 0.00268535674964419 0.00869262865090403 0.00858184938854323
"aquiles" 0 0.0510204081632653 0 0 0 0 0 0 0 0.00805607024893257 0 0.00643638704140742
"arado" 0 0 0 0 0 0 0 0.0159438775510204 0 0.00805607024893257 0.00869262865090403 0.00429092469427162
"ardía" 0 0 0 0 0 0 0 0 0 0.00402803512446629 0 0.0150182364299507
"áspera" 0 0 0 0 0 0.012992074834351 0 0 0 0.00671339187411048 0.0173852573018081 0.00429092469427162
"aumento" 0 0 0 0 0 0 0 0 0 0.00671339187411048 0.0173852573018081 0.00643638704140742
"ayuda" 0 0 0 0 0 0 0 0 0 0.00671339187411048 0.0173852573018081 0.00643638704140742
"banderas" 0 0 0 0 0 0 0 0.0159438775510204 0 0.0107414269985768 0 0.00214546234713581
"blancura" 0 0 0 0 0 0 0.0193124758594052 0 0 0.00402803512446629 0 0.010727311735679
"blasones" 0 0 0 0 0.0152532031726663 0 0 0 0 0.00537071349928838 0 0.010727311735679
"bulto" 0 0 0 0 0 0 0.00965623792970259 0 0 0.0013426783748221 0.0173852573018081 0.0128727740828148
"callando" 0 0 0 0 0 0.0259841496687021 0 0 0 0.00805607024893257 0.00869262865090403 0.00214546234713581
"cana" 0 0 0 0 0 0 0.00965623792970259 0 0.0482858522452921 0.00537071349928838 0 0.00858184938854323
"carga" 0 0 0 0 0.0152532031726663 0 0 0.0159438775510204 0.0482858522452921 0.00537071349928838 0 0.00643638704140742
"circe" 0 0 0 0 0 0 0 0.0478316326530612 0 0.00939874862375467 0 0
"claveles" 0 0 0 0 0 0 0.0193124758594052 0 0 0.00805607024893257 0 0.00429092469427162
